,Identifier,RMSE
442,MS-DAR-00205-00002-000-00578_south,0.0005959357384859015
443,MS-DAR-00004-000-00148_south,0.00059598860173818
444,MS-DAR-00209-00006-000-00362_south,0.0005960735008981634
445,MS-DAR-00012-000-00440_north,0.0005962524031604937
446,MS-DAR-00050-000-00040_north,0.0005976403430198213
447,MS-DAR-00209-00009-000-00032_north,0.0005982999895337989
448,MS-DAR-00209-00008-000-00319_north,0.0005987956204068064
449,MS-DAR-00205-00002-000-00623_north,0.0005989581428560859
450,MS-DAR-00016-000-00326_north,0.0005992930571565894
451,MS-DAR-00205-00009-000-00585_north,0.0005995662477237255
452,MS-DAR-00053-00001-000-00071_south,0.0005998201134013333
453,MS-DAR-00088-000-00370_south,0.0005998649774168422
454,MS-DAR-00205-00002-000-00612_south,0.0005999272333516576
455,MS-DAR-00086-000-00042_south,0.0005999965136429033
456,MS-DAR-00089-000-00206_south,0.0006009277819415414
457,MS-DAR-00053-00001-000-00045_south,0.0006016318370650611
458,MS-DAR-00087-000-00232_south,0.000602169291450563
459,MS-DAR-00053-00001-000-00339_south,0.0006021970862838972
460,MS-DAR-00082-000-00125_north,0.0006025160322408756
461,MS-DAR-00209-00001-000-00324_south,0.0006028799630032663
462,MS-DAR-00206-000-00104_south,0.0006037788213296315
463,MS-DAR-00085-000-00201_north,0.000603898606131498
464,MS-DAR-00157-000-00060_north,0.0006042807912707086
465,MS-DAR-00084-00001-000-00083_south,0.0006045589400235637
466,MS-DAR-00053-00001-000-00288_south,0.0006049623519395109
467,MS-DAR-00053-00001-000-00352_north,0.0006050158515700436
468,MS-DAR-00004-000-00346_north,0.0006053864197221295
469,MS-DAR-00085-000-00331_south,0.0006054433155588347
470,MS-DAR-00209-00014-000-00126_south,0.000605787976978085
471,MS-DAR-00209-00009-000-00039_north,0.0006069372364821134
472,MS-DAR-00058-00001-000-00058_north,0.000607387422810473
473,MS-DAR-00009-000-00049_south,0.0006078068876875393
474,MS-DAR-00053-00001-000-00275_north,0.0006091737874453784
475,MS-DAR-00082-000-00005_north,0.000609239910443637
476,MS-DAR-00205-00002-000-00526_north,0.0006096568248769411
477,MS-DAR-00053-00001-000-00339_north,0.000610102952974958
478,MS-DAR-00205-00003-000-00683_north,0.0006101575901382724
479,MS-DAR-00084-00002-000-00107_south,0.000610491755521025
480,MS-DAR-00053-00001-000-00080_north,0.0006105864884269533
481,MS-DAR-00205-00009-000-00692_south,0.0006119168248695367
482,MS-DAR-00076-000-00336_south,0.0006121909673441957
483,MS-DAR-00053-00001-000-00064_north,0.0006125805170855171
484,MS-DAR-00070-000-00339_south,0.0006129039663084728
485,MS-DAR-00205-00003-000-00677_north,0.000613138952722843
486,MS-DAR-00077-000-00273_north,0.000613450523527464
487,MS-DAR-00053-00001-000-00352_south,0.0006135713769611002
488,MS-DAR-00045-000-00136_north,0.0006142344513256461
489,MS-DAR-00056-000-00255_south,0.0006146024499328871
490,MS-DAR-00086-000-00043_south,0.0006152367174339653
491,MS-DAR-00205-00004-000-00138_north,0.0006155653595249035
492,MS-DAR-00080-000-00357_north,0.0006155704001653564
493,MS-DAR-00053-00001-000-00054_south,0.000616587491071542
494,MS-DAR-00027-00001-000-00110_north,0.0006169503884846228
495,MS-DAR-00058-00001-000-00060_north,0.0006169621114397312
496,MS-DAR-00107-000-00086_south,0.0006176149293515819
497,MS-DAR-00076-000-00419_north,0.0006182519023702908
498,MS-DAR-00083-000-00324_south,0.0006189088468723929
499,MS-DAR-00068-000-00017_south,0.0006191792070958373
500,MS-DAR-00088-000-00199_north,0.0006205827149538565
501,MS-DAR-00080-000-00355_north,0.0006207197882000486
502,MS-DAR-00090-000-00110_south,0.0006211928629600428
503,MS-DAR-00058-00002-000-00103_south,0.0006212346304649086
504,MS-DAR-00090-000-00110_north,0.0006222535223731581
505,MS-DAR-00205-00009-000-00830_north,0.0006230111461821496
506,MS-DAR-00084-00001-000-00321_north,0.0006240393308114746
507,MS-DAR-00209-00005-000-00340_north,0.0006248401718726216
508,MS-DAR-00050-000-00035_south,0.0006251061927389094
509,MS-DAR-00077-000-00362_north,0.000625258649820624
510,MS-DAR-00205-00002-000-00632_south,0.0006253298761375714
511,MS-DAR-00053-00001-000-00027_north,0.0006253956397306016
512,MS-DAR-00205-00009-000-00898_north,0.0006258659340839626
513,MS-DAR-00069-000-00034_south,0.0006262030665688037
514,MS-DAR-00069-000-00106_north,0.0006265993921278863
515,MS-DAR-00209-00006-000-00234_north,0.0006266766993892892
516,MS-DAR-00209-00008-000-00017_south,0.0006276177878958713
517,MS-DAR-00049-000-00077_south,0.0006279357110833961
518,MS-DAR-00053-00001-000-00252_north,0.0006279767545188892
519,MS-DAR-00209-00006-000-00068_south,0.0006287717926474104
520,MS-DAR-00084-00001-000-00223_south,0.0006304759328606794
521,MS-DAR-00009-000-00029_south,0.000630621096378071
522,MS-DAR-00205-00004-000-00214_south,0.0006308134625594562
523,MS-DAR-00157-A-000-00187_south,0.000631403451966586
524,MS-DAR-00209-00001-000-00035_north,0.000631591345590862
525,MS-DAR-00205-00007-000-00223_north,0.0006318478966464011
526,MS-DAR-00205-00007-000-00462_south,0.0006319919648405472
527,MS-DAR-00077-000-00377_north,0.0006322288731924344
528,MS-DAR-00108-000-00291_north,0.000632375133044339
529,MS-DAR-00009-000-00049_north,0.0006327937438171604
530,MS-DAR-00157-00002-000-00311_south,0.0006327994192476432
531,MS-DAR-00108-000-00029_south,0.0006329453945589152
532,MS-DAR-00205-00005-000-00256_south,0.0006331537091532084
533,MS-DAR-00053-00001-000-00347_south,0.0006334337584903653
534,MS-DAR-00060-00002-000-00048_south,0.0006334653953681675
535,MS-DAR-00081-000-00243_north,0.000633558062365645
536,MS-DAR-00058-00001-000-00032_south,0.0006341671941439162
537,MS-DAR-00078-000-00045_north,0.0006349985358288742
538,MS-DAR-00186-000-00093_south,0.0006350706144992942
539,MS-DAR-00012-000-00364_south,0.0006354111562060734
540,MS-DAR-00053-00001-000-00063_north,0.0006356113945449836
541,MS-DAR-00084-00002-000-00221_north,0.0006356897589677516
542,MS-DAR-00205-00009-000-00586_south,0.0006360401565682035
543,MS-DAR-00209-00009-000-00019_south,0.0006372037926974109
544,MS-DAR-00084-00001-000-00224_south,0.0006373187827656512
545,MS-DAR-00053-00001-000-00237_north,0.0006373678799328323
546,MS-DAR-00053-00001-000-00254_south,0.0006374749690171912
547,MS-DAR-00046-00002-000-00365_north,0.0006382475831439195
548,MS-DAR-00086-000-00343_north,0.0006389135527502689
549,MS-DAR-00090-000-00180_north,0.0006391176723429089
550,MS-DAR-00087-000-00138_south,0.0006391292562237147
551,MS-DAR-00053-00001-000-00274_north,0.0006394551264854977
552,MS-DAR-00046-00001-000-00210_south,0.0006396720871173022
553,MS-DAR-00052-000-00264_north,0.0006405427079963744
554,MS-DAR-00058-00001-000-00016_south,0.0006406158903214073
555,MS-DAR-00056-000-00237_south,0.0006406645614516046
556,MS-DAR-00084-00002-000-00317_north,0.000641110770350077
557,MS-DAR-00046-00001-000-00184_south,0.0006411501579166627
558,MS-DAR-00086-000-00076_north,0.0006415372415045339
559,MS-DAR-00086-000-00341_north,0.0006422398150411938
560,MS-DAR-00084-00001-000-00003_south,0.0006425466216268787
561,MS-DAR-00185-000-00616_south,0.0006430413385060966
562,MS-DAR-00084-00001-000-00075_north,0.000643125738259781
563,MS-DAR-00205-00009-000-00860_south,0.0006434861915512409
564,MS-DAR-00080-000-00395_north,0.0006440853950921677
565,MS-DAR-00053-00001-000-00066_north,0.0006449839820576829
566,MS-DAR-00012-000-00326_south,0.0006450978259730075
567,MS-DAR-00049-000-00207_north,0.0006451042548783137
568,MS-DAR-00209-00009-000-00006_north,0.0006451488127430485
569,MS-DAR-00082-000-00123_north,0.0006451812189664068
570,MS-DAR-00209-00001-000-00311_south,0.0006452403417535466
571,MS-DAR-00209-00015-000-00031_south,0.0006455540372684767
572,MS-DAR-00082-000-00069_south,0.000645810669429265
573,MS-DAR-00086-000-00335_north,0.0006460865566262591
574,MS-DAR-00077-000-00328_south,0.0006463428439880613
575,MS-DAR-00053-00001-000-00298_north,0.0006470254006111947
576,MS-DAR-00086-000-00011_south,0.0006470584115627154
577,MS-DAR-00053-00001-000-00519_south,0.000647283887883769
578,MS-DAR-00080-000-00394_north,0.0006473515998781135
579,MS-DAR-00209-00009-000-00032_south,0.0006473822337454647
580,MS-DAR-00205-00008-000-00097_south,0.0006478391077351006
581,MS-DAR-00086-000-00306_north,0.0006479952082482943
582,MS-DAR-00004-000-00296_north,0.0006480525738218574
583,MS-DAR-00060-00002-000-00098_north,0.0006486364019877567
584,MS-DAR-00069-000-00203_south,0.0006489270694438563
585,MS-DAR-00209-00008-000-00127_south,0.000650181437561595
586,MS-DAR-00082-000-00084_south,0.0006507094816652545
587,MS-DAR-00084-00001-000-00107_south,0.0006508405677117816
588,MS-DAR-00090-000-00248_north,0.0006510406645901595
589,MS-DAR-00058-00001-000-00008_south,0.0006513666042369372
590,MS-DAR-00083-000-00405_north,0.0006513791145742072
591,MS-DAR-00053-00001-000-00027_south,0.0006513981190387038
592,MS-DAR-00053-00001-000-00060_north,0.000651473072599685
593,MS-DAR-00076-000-00447_south,0.0006515271156293475
594,MS-DAR-00058-00001-000-00026_north,0.0006517154329926843
595,MS-DAR-00081-000-00242_north,0.0006517627831988204
596,MS-DAR-00209-00015-000-00022_north,0.0006530396303507854
597,MS-DAR-00080-000-00388_north,0.0006536553969389963
598,MS-DAR-00077-000-00369_north,0.0006537202635930569
599,MS-DAR-00205-00011-000-00148_north,0.0006540938053574721
600,MS-DAR-00080-000-00132_north,0.0006543461941657814
601,MS-DAR-00205-00003-000-00683_south,0.0006545365574088623
602,MS-DAR-00053-00001-000-00049_north,0.0006550169103351643
603,MS-DAR-00058-00001-000-00033_south,0.0006552236651248923
604,MS-DAR-00058-00001-000-00023_north,0.0006553893418422377
605,MS-DAR-00060-00002-000-00099_north,0.0006555300882593972
606,MS-DAR-00085-000-00222_north,0.0006557460125834436
607,MS-DAR-00053-00001-000-00300_north,0.0006568412214386133
608,MS-DAR-00057-000-00070_north,0.0006569101559073311
609,MS-DAR-00046-00001-000-00203_south,0.0006572091101670319
610,MS-DAR-00068-000-00296_south,0.0006573303225207934
611,MS-DAR-00088-000-00047_north,0.0006574506379469626
612,MS-DAR-00205-00010-000-00179_south,0.0006574687000861762
613,MS-DAR-00053-00002-000-00268_north,0.0006574818888834658
614,MS-DAR-00089-000-00236_south,0.0006575275475565107
615,MS-DAR-00205-00002-000-00600_south,0.0006577983484917232
616,MS-DAR-00076-000-00352_south,0.0006580104609355022
617,MS-DAR-00049-000-00256_north,0.0006580755253686702
618,MS-DAR-00157-00001-000-00264_south,0.0006588135142602637
619,MS-DAR-00053-00001-000-00277_south,0.0006595774429777562
620,MS-DAR-00052-000-00126_south,0.000660490031394928
621,MS-DAR-00085-000-00327_south,0.0006613390800430725
622,MS-DAR-00069-000-00219_south,0.0006617610575665663
623,MS-DAR-00012-000-00311_south,0.0006621421439400297
624,MS-DAR-00205-00009-000-00814_north,0.0006621595109946096
625,MS-DAR-00080-000-00124_north,0.0006623187250680077
626,MS-DAR-00077-000-00363_north,0.0006623388416687961
627,MS-DAR-00053-00001-000-00240_south,0.0006623693314241962
628,MS-DAR-00012-000-00214_south,0.0006624127648269915
629,MS-DAR-00090-000-00084_north,0.0006624530538911602
630,MS-DAR-00080-000-00397_north,0.0006625186675651395
631,MS-DAR-00076-000-00289_south,0.0006626130783837658
632,MS-DAR-00053-00001-000-00075_south,0.0006626669486144261
633,MS-DAR-00053-00001-000-00331_north,0.0006636104205479226
634,MS-DAR-00088-000-00209_north,0.0006636389881361361
635,MS-DAR-00052-000-00185_north,0.0006642563659260352
636,MS-DAR-00205-00002-000-00471_south,0.0006645575800476259
637,MS-DAR-00088-000-00367_north,0.0006655241079060634
638,MS-DAR-00209-00008-000-00207_south,0.0006660131914192626
639,MS-DAR-00047-000-00471_south,0.0006660639766002642
640,MS-DAR-00060-00002-000-00108_north,0.0006663882487281052
641,MS-DAR-00053-00001-000-00058_north,0.0006666535772278805
642,MS-DAR-00209-00008-000-00330_north,0.0006667365330719373
643,MS-DAR-00190-000-00019_north,0.0006670076082996472
644,MS-DAR-00157-00002-000-00312_south,0.0006670750989879929
645,MS-DAR-00082-000-00173_north,0.0006672351784880507
646,MS-DAR-00070-000-00023_north,0.0006676584120706826
647,MS-DAR-00205-00002-000-00566_north,0.0006676642770931529
648,MS-DAR-00012-000-00021_south,0.0006678053643848397
649,MS-DAR-00209-00010-000-00150_south,0.0006681635726128942
650,MS-DAR-00027-00001-000-00070_south,0.0006684119754314476
651,MS-DAR-00185-000-00600_north,0.0006684436576294973
652,MS-DAR-00029-00003-000-00257_north,0.0006687859874534054
653,MS-DAR-00053-00001-000-00072_south,0.0006689586509715748
654,MS-DAR-00004-000-00148_north,0.0006690613035517074
655,MS-DAR-00051-000-00141_north,0.0006690911171451315
656,MS-DAR-00084-00001-000-00078_south,0.0006692922198658943
657,MS-DAR-00207-000-00060_north,0.0006693640342180398
658,MS-DAR-00084-00001-000-00106_south,0.0006697622182698011
659,MS-DAR-00053-00001-000-00041_north,0.0006697893519115461
660,MS-DAR-00053-00001-000-00288_north,0.0006698106096697038
661,MS-DAR-00209-00014-000-00100_south,0.0006699508614398839
662,MS-DAR-00088-000-00365_north,0.0006700115768918167
663,MS-DAR-00004-000-00586_south,0.0006700251144673803
664,MS-DAR-00027-00001-000-00135_north,0.0006701865932736677
665,MS-DAR-00077-000-00043_north,0.0006702866745831556
666,MS-DAR-00088-000-00152_north,0.0006704476543068911
667,MS-DAR-00209-00005-000-00341_north,0.000670864470884052
668,MS-DAR-00205-00003-000-00086_south,0.0006709096394998116
669,MS-DAR-00205-00003-000-00086_north,0.0006709665858807971
670,MS-DAR-00080-000-00396_north,0.0006713277052450121
671,MS-DAR-00058-00001-000-00130_north,0.00067145770748896
672,MS-DAR-00088-000-00154_north,0.0006716829791502302
673,MS-DAR-00058-00001-000-00281_south,0.0006723767347710108
674,MS-DAR-00186-000-00081_north,0.0006724180853087392
675,MS-DAR-00069-000-00188_south,0.0006728730783559946
676,MS-DAR-00060-00001-000-00149_north,0.0006731763740249239
677,MS-DAR-00087-000-00127_north,0.0006732255790828855
678,MS-DAR-00086-000-00163_south,0.0006738971092826723
679,MS-DAR-00185-000-00407_south,0.0006740782080472265
680,MS-DAR-00205-00004-000-00142_south,0.0006740839414236602
681,MS-DAR-00077-000-00327_north,0.0006744706998951526
682,MS-DAR-00205-00009-000-00866_south,0.0006745295401686251
683,MS-DAR-00069-000-00033_south,0.000674552096410648
684,MS-DAR-00205-00002-000-00540_north,0.0006745706086298985
685,MS-DAR-00046-00001-000-00203_north,0.0006747271560338152
686,MS-DAR-00069-000-00075_north,0.0006747481629984756
687,MS-DAR-00060-00001-000-00150_north,0.000674779129368823
688,MS-DAR-00082-000-00158_south,0.0006748468013677517
689,MS-DAR-00085-000-00223_north,0.0006753356803354186
690,MS-DAR-00053-00001-000-00024_north,0.0006754143127575396
691,MS-DAR-00090-000-00182_north,0.0006757711316735715
692,MS-DAR-00209-00009-000-00217_north,0.0006759795998221832
693,MS-DAR-00003-000-00367_north,0.0006761714194986921
694,MS-DAR-00053-00001-000-00070_north,0.0006761938269148727
695,MS-DAR-00082-000-00137_south,0.0006771428655751526
696,MS-DAR-00083-000-00362_north,0.0006773545542378409
697,MS-DAR-00060-00001-000-00271_south,0.0006773675683144782
698,MS-DAR-00107-000-00087_south,0.0006774045639359823
699,MS-DAR-00053-00001-000-00312_north,0.0006774091274486261
700,MS-DAR-00209-00009-000-00217_south,0.0006774671883439513
701,MS-DAR-00053-00001-000-00281_north,0.0006776585452595898
702,MS-DAR-00053-00001-000-00031_north,0.0006777444296922546
703,MS-DAR-00084-00001-000-00082_north,0.0006778969708210884
704,MS-DAR-00205-00002-000-00275_south,0.0006779403921470518
705,MS-DAR-00157-00001-000-00254_north,0.0006779973986404458
706,MS-DAR-00205-00009-000-00631_south,0.0006782528885282841
707,MS-DAR-00157-00001-000-00325_south,0.000678276162125248
708,MS-DAR-00209-00015-000-00023_north,0.0006782764082085722
709,MS-DAR-00070-000-00409_north,0.0006784795907327927
710,MS-DAR-00209-00001-000-00315_south,0.0006787004716466681
711,MS-DAR-00053-00001-000-00322_north,0.0006790172951202955
712,MS-DAR-00087-000-00299_north,0.0006791014714351404
713,MS-DAR-00209-00006-000-00343_north,0.0006798097031282866
714,MS-DAR-00090-000-00251_south,0.0006798435719739168
715,MS-DAR-00205-00009-000-00810_south,0.0006798844643088863
716,MS-DAR-00205-00005-000-00371_north,0.0006800165474269687
717,MS-DAR-00085-000-00221_north,0.0006804022189518532
718,MS-DAR-00209-00006-000-00363_south,0.0006804917409378863
719,MS-DAR-00209-00001-000-00036_north,0.0006805958590779315
720,MS-DAR-00085-000-00329_north,0.000680795969007421
721,MS-DAR-00084-00002-000-00083_north,0.0006810110725061621
722,MS-DAR-00087-000-00198_north,0.0006810343403892529
723,MS-DAR-00053-00001-000-00323_north,0.0006810553702703805
724,MS-DAR-00076-000-00061_north,0.0006812702414046146
725,MS-DAR-00053-00001-000-00079_north,0.0006812883309057303
726,MS-DAR-00058-00001-000-00132_north,0.0006820477627203973
727,MS-DAR-00084-00001-000-00318_south,0.0006825738191427792
728,MS-DAR-00004-000-00039_north,0.0006826116386331153
729,MS-DAR-00085-000-00229_south,0.0006826567393777218
730,MS-DAR-00082-000-00126_north,0.0006830245608444053
731,MS-DAR-00053-00001-000-00320_north,0.0006830444207875994
732,MS-DAR-00090-000-00253_south,0.0006833149344730129
733,MS-DAR-00053-00001-000-00521_north,0.0006835145051749108
734,MS-DAR-00083-000-00389_north,0.0006853477839760677
735,MS-DAR-00209-00006-000-00054_north,0.0006856710462093185
736,MS-DAR-00157-00002-000-00285_south,0.0006860635587816229
737,MS-DAR-00206-000-00011_south,0.0006866650576034311
738,MS-DAR-00084-00001-000-00056_south,0.000686862045577368
739,MS-DAR-00185-000-00552_south,0.000687039560748743
740,MS-DAR-00082-000-00144_south,0.0006870867675487942
741,MS-DAR-00053-00001-000-00050_north,0.0006871529580768093
742,MS-DAR-00060-00002-000-00184_north,0.0006872740014350874
743,MS-DAR-00107-000-00081_south,0.0006877840451521668
744,MS-DAR-00052-000-00228_south,0.0006878849762052469
745,MS-DAR-00053-00002-000-00293_south,0.0006879377185184429
746,MS-DAR-00053-00002-000-00135_north,0.0006879744308286657
747,MS-DAR-00209-00014-000-00162_south,0.0006889529692698412
748,MS-DAR-00185-000-00530_north,0.0006889538113026812
749,MS-DAR-00209-00008-000-00107_north,0.0006890199148721478
750,MS-DAR-00205-00009-000-00631_north,0.0006891676606747473
751,MS-DAR-00086-000-00233_north,0.0006892187119003723
752,MS-DAR-00086-000-00169_north,0.000689643118898695
753,MS-DAR-00059-00001-000-00230_north,0.0006900234970335155
754,MS-DAR-00083-000-00320_south,0.0006902934121042594
755,MS-DAR-00060-00002-000-00066_south,0.0006906691424331466
756,MS-DAR-00060-00001-000-00321_south,0.0006907017390116377
757,MS-DAR-00049-000-00297_south,0.0006908295789453535
758,MS-DAR-00053-00001-000-00340_south,0.0006908922659063069
759,MS-DAR-00053-00001-000-00022_north,0.0006912903820210196
760,MS-DAR-00058-00002-000-00174_north,0.0006913983952907945
761,MS-DAR-00205-00007-000-00366_north,0.0006917015932887939
762,MS-DAR-00058-00001-000-00061_north,0.0006918227920392721
763,MS-DAR-00045-000-00088_south,0.0006918847463747381
764,MS-DAR-00053-00001-000-00248_north,0.0006918927306296212
765,MS-DAR-00069-000-00154_north,0.0006921771572846486
766,MS-DAR-00209-00009-000-00062_south,0.0006923541267101741
767,MS-DAR-00209-00015-000-00136_north,0.0006923630753609156
768,MS-DAR-00046-00001-000-00183_north,0.0006924244305314861
769,MS-DAR-00047-000-00321_south,0.0006924671571886811
770,MS-DAR-00185-000-00134_north,0.0006925606133704807
771,MS-DAR-00090-000-00252_south,0.0006927404853408492
