file_name,eid,class_mark,sort_class_mark,orientation
140133,MS-DAR-00209-00014-000-00360.jpg,DAR 209.14: 167nv,DAR 00209.00014: 00167NV,v
89041,MS-DAR-00209-00014-000-00359.jpg,DAR 209.14: 167nr,DAR 00209.00014: 00167NR,r
140132,MS-DAR-00209-00014-000-00358.jpg,DAR 209.14: 167mv,DAR 00209.00014: 00167MV,v
89040,MS-DAR-00209-00014-000-00357.jpg,DAR 209.14: 167mr,DAR 00209.00014: 00167MR,r
140131,MS-DAR-00209-00014-000-00356.jpg,DAR 209.14: 167lv,DAR 00209.00014: 00167LV,v
89039,MS-DAR-00209-00014-000-00355.jpg,DAR 209.14: 167lr,DAR 00209.00014: 00167LR,r
140130,MS-DAR-00209-00014-000-00354.jpg,DAR 209.14: 167kv,DAR 00209.00014: 00167KV,v
89038,MS-DAR-00209-00014-000-00353.jpg,DAR 209.14: 167kr,DAR 00209.00014: 00167KR,r
140129,MS-DAR-00209-00014-000-00352.jpg,DAR 209.14: 167jv,DAR 00209.00014: 00167JV,v
89037,MS-DAR-00209-00014-000-00351.jpg,DAR 209.14: 167jr,DAR 00209.00014: 00167JR,r
140128,MS-DAR-00209-00014-000-00350.jpg,DAR 209.14: 167iv,DAR 00209.00014: 00167IV,v
89036,MS-DAR-00209-00014-000-00349.jpg,DAR 209.14: 167ir,DAR 00209.00014: 00167IR,r
140127,MS-DAR-00209-00014-000-00348.jpg,DAR 209.14: 167hv,DAR 00209.00014: 00167HV,v
89035,MS-DAR-00209-00014-000-00347.jpg,DAR 209.14: 167hr,DAR 00209.00014: 00167HR,r
140126,MS-DAR-00209-00014-000-00346.jpg,DAR 209.14: 167gv,DAR 00209.00014: 00167GV,v
89034,MS-DAR-00209-00014-000-00345.jpg,DAR 209.14: 167gr,DAR 00209.00014: 00167GR,r
140125,MS-DAR-00209-00014-000-00344.jpg,DAR 209.14: 167fv,DAR 00209.00014: 00167FV,v
89033,MS-DAR-00209-00014-000-00343.jpg,DAR 209.14: 167fr,DAR 00209.00014: 00167FR,r
140124,MS-DAR-00209-00014-000-00342.jpg,DAR 209.14: 167ev,DAR 00209.00014: 00167EV,v
89032,MS-DAR-00209-00014-000-00341.jpg,DAR 209.14: 167er,DAR 00209.00014: 00167ER,r
140123,MS-DAR-00209-00014-000-00340.jpg,DAR 209.14: 167dv,DAR 00209.00014: 00167DV,v
89031,MS-DAR-00209-00014-000-00339.jpg,DAR 209.14: 167dr,DAR 00209.00014: 00167DR,r
140122,MS-DAR-00209-00014-000-00338.jpg,DAR 209.14: 167cv,DAR 00209.00014: 00167CV,v
89030,MS-DAR-00209-00014-000-00337.jpg,DAR 209.14: 167cr,DAR 00209.00014: 00167CR,r
140121,MS-DAR-00209-00014-000-00336.jpg,DAR 209.14: 167bv,DAR 00209.00014: 00167BV,v
89029,MS-DAR-00209-00014-000-00335.jpg,DAR 209.14: 167br,DAR 00209.00014: 00167BR,r
140120,MS-DAR-00209-00014-000-00334.jpg,DAR 209.14: 167av,DAR 00209.00014: 00167AV,v
89028,MS-DAR-00209-00014-000-00333.jpg,DAR 209.14: 167ar,DAR 00209.00014: 00167AR,r
89027,MS-DAR-00209-00014-000-00332.jpg,DAR 209.14: 166v,DAR 00209.00014: 00166v,v
89026,MS-DAR-00209-00014-000-00331.jpg,DAR 209.14: 166r,DAR 00209.00014: 00166r,r
140119,MS-DAR-00209-00014-000-00330.jpg,DAR 209.14: 165v,DAR 00209.00014: 00165V,v
19356,MS-DAR-00209-00014-000-00329.jpg,DAR 209.14: 165r,DAR 00209.00014: 00165R,r
89025,MS-DAR-00209-00014-000-00328.jpg,DAR 209.14: 164v,DAR 00209.00014: 00164v,v
88919,MS-DAR-00209-00014-000-00327.jpg,DAR 209.14: 164r,DAR 00209.00014: 00164r,r
140118,MS-DAR-00209-00014-000-00326.jpg,DAR 209.14: 163v,DAR 00209.00014: 00163V,v
88918,MS-DAR-00209-00014-000-00325.jpg,DAR 209.14: 163r,DAR 00209.00014: 00163R,r
140117,MS-DAR-00209-00014-000-00324.jpg,DAR 209.14: 162v,DAR 00209.00014: 00162V,v
88917,MS-DAR-00209-00014-000-00323.jpg,DAR 209.14: 162r,DAR 00209.00014: 00162R,r
140008,MS-DAR-00209-00014-000-00322.jpg,DAR 209.14: 161v,DAR 00209.00014: 00161v,v
140007,MS-DAR-00209-00014-000-00321.jpg,DAR 209.14: 161r,DAR 00209.00014: 00161r,r
89021,MS-DAR-00209-00014-000-00320.jpg,DAR 209.14: 160[2]v,DAR 00209.00014: 00160 00002V,v
140403,MS-DAR-00209-00014-000-00319.jpg,DAR 209.14: 160[2]r,DAR 00209.00014: 00160 00002R,r
89020,MS-DAR-00209-00014-000-00318.jpg,DAR 209.14: 160[1],DAR 00209.00014: 00160 00001,
140402,MS-DAR-00209-00014-000-00317.jpg,DAR 209.14: 160[1] & 160[2],DAR 00209.00014: 00160 00002,
89019,MS-DAR-00209-00014-000-00316.jpg,DAR 209.14: 159v,DAR 00209.00014: 00159v,v
89018,MS-DAR-00209-00014-000-00315.jpg,DAR 209.14: 159r,DAR 00209.00014: 00159r,r
140116,MS-DAR-00209-00014-000-00314.jpg,DAR 209.14: 158v,DAR 00209.00014: 00158V,v
88916,MS-DAR-00209-00014-000-00313.jpg,DAR 209.14: 158r,DAR 00209.00014: 00158R,r
89017,MS-DAR-00209-00014-000-00312.jpg,DAR 209.14: 157v,DAR 00209.00014: 00157v,v
88915,MS-DAR-00209-00014-000-00311.jpg,DAR 209.14: 157r,DAR 00209.00014: 00157r,r
89016,MS-DAR-00209-00014-000-00310.jpg,DAR 209.14: 156v,DAR 00209.00014: 00156v,v
88914,MS-DAR-00209-00014-000-00309.jpg,DAR 209.14: 156r,DAR 00209.00014: 00156r,r
89015,MS-DAR-00209-00014-000-00308.jpg,DAR 209.14: 155v,DAR 00209.00014: 00155v,v
88913,MS-DAR-00209-00014-000-00307.jpg,DAR 209.14: 155r,DAR 00209.00014: 00155r,r
140115,MS-DAR-00209-00014-000-00306.jpg,DAR 209.14: 154v,DAR 00209.00014: 00154V,v
88910,MS-DAR-00209-00014-000-00305.jpg,DAR 209.14: 154r,DAR 00209.00014: 00154R,r
140114,MS-DAR-00209-00014-000-00304.jpg,DAR 209.14: 153v,DAR 00209.00014: 00153V,v
88909,MS-DAR-00209-00014-000-00303.jpg,DAR 209.14: 153r,DAR 00209.00014: 00153R,r
140113,MS-DAR-00209-00014-000-00302.jpg,DAR 209.14: 152v,DAR 00209.00014: 00152V,v
88908,MS-DAR-00209-00014-000-00301.jpg,DAR 209.14: 152r,DAR 00209.00014: 00152R,r
89014,MS-DAR-00209-00014-000-00300.jpg,DAR 209.14: 151v,DAR 00209.00014: 00151v,v
88907,MS-DAR-00209-00014-000-00299.jpg,DAR 209.14: 151r,DAR 00209.00014: 00151r,r
140112,MS-DAR-00209-00014-000-00298.jpg,DAR 209.14: 150v,DAR 00209.00014: 00150V,v
20904,MS-DAR-00209-00014-000-00297.jpg,DAR 209.14: 150r,DAR 00209.00014: 00150R,r
92380,MS-DAR-00209-00014-000-00296.jpg,DAR 209.14: 149v,DAR 00209.00014: 00149v,v
92379,MS-DAR-00209-00014-000-00295.jpg,DAR 209.14: 149r,DAR 00209.00014: 00149r,r
89012,MS-DAR-00209-00014-000-00294.jpg,DAR 209.14: 148v,DAR 00209.00014: 00148v,v
89011,MS-DAR-00209-00014-000-00293.jpg,DAR 209.14: 148r,DAR 00209.00014: 00148r,r
88906,MS-DAR-00209-00014-000-00292.jpg,DAR 209.14: 147[2]v,DAR 00209.00014: 00147V,v
140401,MS-DAR-00209-00014-000-00291.jpg,DAR 209.14: 147[2]r,DAR 00209.00014: 00147R,r
88905,MS-DAR-00209-00014-000-00290.jpg,"DAR 209.14: 146, 147[1]",DAR 00209.00014: 00146,
140400,MS-DAR-00209-00014-000-00289.jpg,"DAR 209.14: 146, 147[1] & 147[2]",DAR 00209.00014: 00147,
140111,MS-DAR-00209-00014-000-00288.jpg,DAR 209.14: 145v,DAR 00209.00014: 00145V,v
20651,MS-DAR-00209-00014-000-00287.jpg,DAR 209.14: 145r,DAR 00209.00014: 00145R,r
140110,MS-DAR-00209-00014-000-00286.jpg,DAR 209.14: 144v,DAR 00209.00014: 00144V,v
20650,MS-DAR-00209-00014-000-00285.jpg,DAR 209.14: 144r,DAR 00209.00014: 00144R,r
140109,MS-DAR-00209-00014-000-00284.jpg,DAR 209.14: 143v,DAR 00209.00014: 00143V,v
20541,MS-DAR-00209-00014-000-00283.jpg,DAR 209.14: 143r,DAR 00209.00014: 00143R,r
89010,MS-DAR-00209-00014-000-00282.jpg,DAR 209.14: 142v,DAR 00209.00014: 00142v,v
89009,MS-DAR-00209-00014-000-00281.jpg,DAR 209.14: 142r,DAR 00209.00014: 00142r,r
88904,MS-DAR-00209-00014-000-00280.jpg,DAR 209.14: 141v,DAR 00209.00014: 00141v,v
140399,MS-DAR-00209-00014-000-00279.jpg,DAR 209.14: 141r,DAR 00209.00014: 00141r,r
140397,MS-DAR-00209-00014-000-00278.jpg,DAR 209.14: 140,DAR 00209.00014: 00140,
140398,MS-DAR-00209-00014-000-00277.jpg,DAR 209.14: 140 & 141,DAR 00209.00014: 00141,
89008,MS-DAR-00209-00014-000-00276.jpg,DAR 209.14: 139v,DAR 00209.00014: 00139v,v
89007,MS-DAR-00209-00014-000-00275.jpg,DAR 209.14: 139r,DAR 00209.00014: 00139r,r
140108,MS-DAR-00209-00014-000-00274.jpg,DAR 209.14: 138v,DAR 00209.00014: 00138V,v
20543,MS-DAR-00209-00014-000-00273.jpg,DAR 209.14: 138r,DAR 00209.00014: 00138R,r
140107,MS-DAR-00209-00014-000-00272.jpg,DAR 209.14: 137v,DAR 00209.00014: 00137V,v
20542,MS-DAR-00209-00014-000-00271.jpg,DAR 209.14: 137r,DAR 00209.00014: 00137R,r
140106,MS-DAR-00209-00014-000-00270.jpg,DAR 209.14: 136v,DAR 00209.00014: 00136V,v
88902,MS-DAR-00209-00014-000-00269.jpg,DAR 209.14: 136r,DAR 00209.00014: 00136R,r
140105,MS-DAR-00209-00014-000-00268.jpg,DAR 209.14: 135v,DAR 00209.00014: 00135V,v
88901,MS-DAR-00209-00014-000-00267.jpg,DAR 209.14: 135r,DAR 00209.00014: 00135R,r
140104,MS-DAR-00209-00014-000-00266.jpg,DAR 209.14: 134v,DAR 00209.00014: 00134V,v
88898,MS-DAR-00209-00014-000-00265.jpg,DAR 209.14: 134r,DAR 00209.00014: 00134R,r
140103,MS-DAR-00209-00014-000-00264.jpg,DAR 209.14: 133v,DAR 00209.00014: 00133V,v
88897,MS-DAR-00209-00014-000-00263.jpg,DAR 209.14: 133r,DAR 00209.00014: 00133R,r
140102,MS-DAR-00209-00014-000-00262.jpg,DAR 209.14: 132v,DAR 00209.00014: 00132V,v
88896,MS-DAR-00209-00014-000-00261.jpg,DAR 209.14: 132r,DAR 00209.00014: 00132R,r
88895,MS-DAR-00209-00014-000-00260.jpg,DAR 209.14: 131r,DAR 00209.00014: 00131R,r
140101,MS-DAR-00209-00014-000-00259.jpg,DAR 209.14: 131v,DAR 00209.00014: 00131V,v
140100,MS-DAR-00209-00014-000-00258.jpg,DAR 209.14: 130v,DAR 00209.00014: 00130V,v
88894,MS-DAR-00209-00014-000-00257.jpg,DAR 209.14: 130r,DAR 00209.00014: 00130R,r
89006,MS-DAR-00209-00014-000-00256.jpg,DAR 209.14: 129v,DAR 00209.00014: 00129v,v
89005,MS-DAR-00209-00014-000-00255.jpg,DAR 209.14: 129r,DAR 00209.00014: 00129r,r
140099,MS-DAR-00209-00014-000-00254.jpg,DAR 209.14: 128v,DAR 00209.00014: 00128V,v
20438,MS-DAR-00209-00014-000-00253.jpg,DAR 209.14: 128r,DAR 00209.00014: 00128R,r
140098,MS-DAR-00209-00014-000-00252.jpg,DAR 209.14: 127v,DAR 00209.00014: 00127V,v
20437,MS-DAR-00209-00014-000-00251.jpg,DAR 209.14: 127r,DAR 00209.00014: 00127R,r
140097,MS-DAR-00209-00014-000-00250.jpg,DAR 209.14: 126v,DAR 00209.00014: 00126V,v
20436,MS-DAR-00209-00014-000-00249.jpg,DAR 209.14: 126r,DAR 00209.00014: 00126R,r
89003,MS-DAR-00209-00014-000-00248.jpg,DAR 209.14: 125v,DAR 00209.00014: 00125v,v
89002,MS-DAR-00209-00014-000-00247.jpg,DAR 209.14: 125r,DAR 00209.00014: 00125r,r
140096,MS-DAR-00209-00014-000-00246.jpg,DAR 209.14: 124v,DAR 00209.00014: 00124V,v
20435,MS-DAR-00209-00014-000-00245.jpg,DAR 209.14: 124r,DAR 00209.00014: 00124R,r
89001,MS-DAR-00209-00014-000-00244.jpg,DAR 209.14: 123v,DAR 00209.00014: 00123v,v
89000,MS-DAR-00209-00014-000-00243.jpg,DAR 209.14: 123r,DAR 00209.00014: 00123r,r
140095,MS-DAR-00209-00014-000-00242.jpg,DAR 209.14: 122v,DAR 00209.00014: 00122V,v
20433,MS-DAR-00209-00014-000-00241.jpg,DAR 209.14: 122r,DAR 00209.00014: 00122R,r
15368,MS-DAR-00209-00014-000-00240.jpg,DAR 209.14: 121,DAR 00209.00014: 00121,
88998,MS-DAR-00209-00014-000-00239.jpg,DAR 209.14: 120v,DAR 00209.00014: 00120v,v
88997,MS-DAR-00209-00014-000-00238.jpg,DAR 209.14: 120r,DAR 00209.00014: 00120r,r
88893,MS-DAR-00209-00014-000-00237.jpg,DAR 209.14: 119v,DAR 00209.00014: 00119V,v
140396,MS-DAR-00209-00014-000-00236.jpg,DAR 209.14: 119r,DAR 00209.00014: 00119R,r
140395,MS-DAR-00209-00014-000-00235.jpg,DAR 209.14: 118,DAR 00209.00014: 00118,
140418,MS-DAR-00209-00014-000-00234.jpg,DAR 209.14: 118 & 119,DAR 00209.00014: 00118 & 00119,
88996,MS-DAR-00209-00014-000-00233.jpg,DAR 209.14: 117v,DAR 00209.00014: 00117v,v
88995,MS-DAR-00209-00014-000-00232.jpg,DAR 209.14: 117r,DAR 00209.00014: 00117r,r
140094,MS-DAR-00209-00014-000-00231.jpg,DAR 209.14: 116v,DAR 00209.00014: 00116V,v
88891,MS-DAR-00209-00014-000-00230.jpg,DAR 209.14: 116r,DAR 00209.00014: 00116R,r
140093,MS-DAR-00209-00014-000-00229.jpg,DAR 209.14: 115v,DAR 00209.00014: 00115V,v
88890,MS-DAR-00209-00014-000-00228.jpg,DAR 209.14: 115r,DAR 00209.00014: 00115R,r
140092,MS-DAR-00209-00014-000-00227.jpg,DAR 209.14: 114v,DAR 00209.00014: 00114V,v
20431,MS-DAR-00209-00014-000-00226.jpg,DAR 209.14: 114r,DAR 00209.00014: 00114R,r
88994,MS-DAR-00209-00014-000-00225.jpg,DAR 209.14: 113v,DAR 00209.00014: 00113v,v
88993,MS-DAR-00209-00014-000-00224.jpg,DAR 209.14: 113r,DAR 00209.00014: 00113r,r
88992,MS-DAR-00209-00014-000-00223.jpg,DAR 209.14: 112[2]v,DAR 00209.00014: 00112 00002V,v
140394,MS-DAR-00209-00014-000-00222.jpg,DAR 209.14: 112[2]r,DAR 00209.00014: 00112 00002R,r
140393,MS-DAR-00209-00014-000-00221.jpg,DAR 209.14: 112[1],DAR 00209.00014: 00112 00001,
88991,MS-DAR-00209-00014-000-00220.jpg,DAR 209.14: 112[1] & 112[2],DAR 00209.00014: 00112 00002,
140091,MS-DAR-00209-00014-000-00219.jpg,DAR 209.14: 111v,DAR 00209.00014: 00111V,v
88889,MS-DAR-00209-00014-000-00218.jpg,DAR 209.14: 111r,DAR 00209.00014: 00111R,r
140090,MS-DAR-00209-00014-000-00217.jpg,DAR 209.14: 110v,DAR 00209.00014: 00110V,v
88888,MS-DAR-00209-00014-000-00216.jpg,DAR 209.14: 110r,DAR 00209.00014: 00110R,r
88989,MS-DAR-00209-00014-000-00215.jpg,DAR 209.14: 109v,DAR 00209.00014: 00109v,v
88988,MS-DAR-00209-00014-000-00214.jpg,DAR 209.14: 109r,DAR 00209.00014: 00109r,r
88987,MS-DAR-00209-00014-000-00213.jpg,DAR 209.14: 108v,DAR 00209.00014: 00108v,v
88885,MS-DAR-00209-00014-000-00212.jpg,DAR 209.14: 108r,DAR 00209.00014: 00108r,r
140089,MS-DAR-00209-00014-000-00211.jpg,DAR 209.14: 107v,DAR 00209.00014: 00107V,v
88884,MS-DAR-00209-00014-000-00210.jpg,DAR 209.14: 107r,DAR 00209.00014: 00107R,r
140088,MS-DAR-00209-00014-000-00209.jpg,DAR 209.14: 106v,DAR 00209.00014: 00106V,v
88883,MS-DAR-00209-00014-000-00208.jpg,DAR 209.14: 106r,DAR 00209.00014: 00106R,r
140087,MS-DAR-00209-00014-000-00207.jpg,DAR 209.14: 105v,DAR 00209.00014: 00105V,v
88882,MS-DAR-00209-00014-000-00206.jpg,DAR 209.14: 105r,DAR 00209.00014: 00105R,r
88880,MS-DAR-00209-00014-000-00205.jpg,DAR 209.14: 104v,DAR 00209.00014: 00104v,v
140392,MS-DAR-00209-00014-000-00204.jpg,DAR 209.14: 104r,DAR 00209.00014: 00104r,r
140391,MS-DAR-00209-00014-000-00203.jpg,DAR 209.14: 103,DAR 00209.00014: 00103,
140390,MS-DAR-00209-00014-000-00202.jpg,DAR 209.14: 103 & 104,DAR 00209.00014: 00104,
88878,MS-DAR-00209-00014-000-00201.jpg,DAR 209.14: 102,DAR 00209.00014: 00102,
88986,MS-DAR-00209-00014-000-00200.jpg,DAR 209.14: 101v,DAR 00209.00014: 00101v,v
88875,MS-DAR-00209-00014-000-00199.jpg,DAR 209.14: 101r,DAR 00209.00014: 00101r,r
88985,MS-DAR-00209-00014-000-00198.jpg,DAR 209.14: 100v,DAR 00209.00014: 00100v,v
88874,MS-DAR-00209-00014-000-00197.jpg,DAR 209.14: 100r,DAR 00209.00014: 00100r,r
88984,MS-DAR-00209-00014-000-00196.jpg,DAR 209.14: 99v,DAR 00209.00014: 00099v,v
88983,MS-DAR-00209-00014-000-00195.jpg,DAR 209.14: 99r,DAR 00209.00014: 00099r,r
88982,MS-DAR-00209-00014-000-00194.jpg,DAR 209.14: 98v,DAR 00209.00014: 00098v,v
88981,MS-DAR-00209-00014-000-00193.jpg,DAR 209.14: 98r,DAR 00209.00014: 00098r,r
88872,MS-DAR-00209-00014-000-00192.jpg,DAR 209.14: 97v,DAR 00209.00014: 00097v,v
140370,MS-DAR-00209-00014-000-00191.jpg,DAR 209.14: 97r,DAR 00209.00014: 00097r,r
140368,MS-DAR-00209-00014-000-00190.jpg,"DAR 209.14: 95, 96",DAR 00209.00014: 00095-00096,
140369,MS-DAR-00209-00014-000-00189.jpg,"DAR 209.14: 95, 96 & 97",DAR 00209.00014: 00097,
140086,MS-DAR-00209-00014-000-00188.jpg,DAR 209.14: 94v,DAR 00209.00014: 00094V,v
19831,MS-DAR-00209-00014-000-00187.jpg,DAR 209.14: 94r,DAR 00209.00014: 00094R,r
88870,MS-DAR-00209-00014-000-00186.jpg,DAR 209.14: 93v,DAR 00209.00014: 00093v,v
140367,MS-DAR-00209-00014-000-00185.jpg,DAR 209.14: 93r,DAR 00209.00014: 00093r,r
140366,MS-DAR-00209-00014-000-00184.jpg,DAR 209.14: 92,DAR 00209.00014: 00092,
88869,MS-DAR-00209-00014-000-00183.jpg,DAR 209.14: 92 & 93,DAR 00209.00014: 00093,
88980,MS-DAR-00209-00014-000-00182.jpg,DAR 209.14: 91v,DAR 00209.00014: 00091v,v
88979,MS-DAR-00209-00014-000-00181.jpg,DAR 209.14: 91r,DAR 00209.00014: 00091r,r
140085,MS-DAR-00209-00014-000-00180.jpg,DAR 209.14: 90v,DAR 00209.00014: 00090V,v
19799,MS-DAR-00209-00014-000-00179.jpg,DAR 209.14: 90r,DAR 00209.00014: 00090R,r
140084,MS-DAR-00209-00014-000-00178.jpg,DAR 209.14: 89v,DAR 00209.00014: 00089V,v
19795,MS-DAR-00209-00014-000-00177.jpg,DAR 209.14: 89r,DAR 00209.00014: 00089R,r
89066,MS-DAR-00209-00014-000-00176.jpg,DAR 209.14: 88v,DAR 00209.00014: 00088v,v
89065,MS-DAR-00209-00014-000-00175.jpg,DAR 209.14: 88r,DAR 00209.00014: 00088r,r
140083,MS-DAR-00209-00014-000-00174.jpg,DAR 209.14: 87v,DAR 00209.00014: 00087V,v
19793,MS-DAR-00209-00014-000-00173.jpg,DAR 209.14: 87r,DAR 00209.00014: 00087R,r
140082,MS-DAR-00209-00014-000-00172.jpg,DAR 209.14: 86v,DAR 00209.00014: 00086V,v
88867,MS-DAR-00209-00014-000-00171.jpg,DAR 209.14: 86r,DAR 00209.00014: 00086R,r
88975,MS-DAR-00209-00014-000-00170.jpg,DAR 209.14: 85v,DAR 00209.00014: 00085v,v
88866,MS-DAR-00209-00014-000-00169.jpg,DAR 209.14: 85r,DAR 00209.00014: 00085r,r
88863,MS-DAR-00209-00014-000-00168.jpg,DAR 209.14: 84v,DAR 00209.00014: 00084v,v
140365,MS-DAR-00209-00014-000-00167.jpg,DAR 209.14: 84r,DAR 00209.00014: 00084r,r
140361,MS-DAR-00209-00014-000-00166.jpg,DAR 209.14: 83,DAR 00209.00014: 00083,
140364,MS-DAR-00209-00014-000-00165.jpg,DAR 209.14: 83 & 84,DAR 00209.00014: 00084,
88861,MS-DAR-00209-00014-000-00164.jpg,DAR 209.14: 82v,DAR 00209.00014: 00082v,v
140363,MS-DAR-00209-00014-000-00163.jpg,DAR 209.14: 82r,DAR 00209.00014: 00082r,r
140360,MS-DAR-00209-00014-000-00162.jpg,DAR 209.14: 81,DAR 00209.00014: 00081,
140362,MS-DAR-00209-00014-000-00161.jpg,DAR 209.14: 81 & 82,DAR 00209.00014: 00082,
88974,MS-DAR-00209-00014-000-00160.jpg,DAR 209.14: 80v,DAR 00209.00014: 00080v,v
88859,MS-DAR-00209-00014-000-00159.jpg,DAR 209.14: 80r,DAR 00209.00014: 00080r,r
88973,MS-DAR-00209-00014-000-00158.jpg,DAR 209.14: 79v,DAR 00209.00014: 00079v,v
88858,MS-DAR-00209-00014-000-00157.jpg,DAR 209.14: 79r,DAR 00209.00014: 00079r,r
140081,MS-DAR-00209-00014-000-00156.jpg,DAR 209.14: 78v,DAR 00209.00014: 00078V,v
88857,MS-DAR-00209-00014-000-00155.jpg,DAR 209.14: 78r,DAR 00209.00014: 00078R,r
140080,MS-DAR-00209-00014-000-00154.jpg,DAR 209.14: 77v,DAR 00209.00014: 00077V,v
88856,MS-DAR-00209-00014-000-00153.jpg,DAR 209.14: 77r,DAR 00209.00014: 00077R,r
88972,MS-DAR-00209-00014-000-00152.jpg,DAR 209.14: 76v,DAR 00209.00014: 00076v,v
88971,MS-DAR-00209-00014-000-00151.jpg,DAR 209.14: 76r,DAR 00209.00014: 00076r,r
140079,MS-DAR-00209-00014-000-00150.jpg,DAR 209.14: 75v,DAR 00209.00014: 00075V,v
19772,MS-DAR-00209-00014-000-00149.jpg,DAR 209.14: 75r,DAR 00209.00014: 00075R,r
15324,MS-DAR-00209-00014-000-00148.jpg,DAR 209.14: 74,DAR 00209.00014: 00074,
88854,MS-DAR-00209-00014-000-00147.jpg,DAR 209.14: 73v,DAR 00209.00014: 00073V,v
140359,MS-DAR-00209-00014-000-00146.jpg,DAR 209.14: 73r,DAR 00209.00014: 00073R,r
140357,MS-DAR-00209-00014-000-00145.jpg,"DAR 209.14: 71, 72",DAR 00209.00014: 00071,
140358,MS-DAR-00209-00014-000-00144.jpg,"DAR 209.14: 71, 72 & 73",DAR 00209.00014: 00073,
88851,MS-DAR-00209-00014-000-00143.jpg,DAR 209.14: 70[2]v,DAR 00209.00014: 00070V,v
140288,MS-DAR-00209-00014-000-00142.jpg,DAR 209.14: 70[2]r,DAR 00209.00014: 00070R,r
140286,MS-DAR-00209-00014-000-00141.jpg,"DAR 209.14: 69, 70[1]",DAR 00209.00014: 00069-00070,
140287,MS-DAR-00209-00014-000-00140.jpg,"DAR 209.14: 69, 70[1] & 70[2]",DAR 00209.00014: 00070,
88969,MS-DAR-00209-00014-000-00139.jpg,DAR 209.14: 68v,DAR 00209.00014: 00068v,v
88849,MS-DAR-00209-00014-000-00138.jpg,DAR 209.14: 68r,DAR 00209.00014: 00068r,r
88968,MS-DAR-00209-00014-000-00137.jpg,DAR 209.14: 67v,DAR 00209.00014: 00067v,v
88848,MS-DAR-00209-00014-000-00136.jpg,DAR 209.14: 67r,DAR 00209.00014: 00067r,r
140078,MS-DAR-00209-00014-000-00135.jpg,DAR 209.14: 66v,DAR 00209.00014: 00066V,v
19771,MS-DAR-00209-00014-000-00134.jpg,DAR 209.14: 66r,DAR 00209.00014: 00066R,r
140077,MS-DAR-00209-00014-000-00133.jpg,DAR 209.14: 65v,DAR 00209.00014: 00065V,v
88846,MS-DAR-00209-00014-000-00132.jpg,DAR 209.14: 65r,DAR 00209.00014: 00065R,r
140076,MS-DAR-00209-00014-000-00131.jpg,DAR 209.14: 64v,DAR 00209.00014: 00064V,v
106531,MS-DAR-00209-00014-000-00130.jpg,DAR 209.14: 64r,DAR 00209.00014: 00064R,r
140075,MS-DAR-00209-00014-000-00129.jpg,DAR 209.14: 63v,DAR 00209.00014: 00063V,v
106530,MS-DAR-00209-00014-000-00128.jpg,DAR 209.14: 63r,DAR 00209.00014: 00063R,r
140074,MS-DAR-00209-00014-000-00127.jpg,DAR 209.14: 62v,DAR 00209.00014: 00062V,v
88843,MS-DAR-00209-00014-000-00126.jpg,DAR 209.14: 62r,DAR 00209.00014: 00062R,r
140073,MS-DAR-00209-00014-000-00125.jpg,DAR 209.14: 61v,DAR 00209.00014: 00061V,v
88842,MS-DAR-00209-00014-000-00124.jpg,DAR 209.14: 61r,DAR 00209.00014: 00061R,r
140072,MS-DAR-00209-00014-000-00123.jpg,DAR 209.14: 60v,DAR 00209.00014: 00060V,v
88841,MS-DAR-00209-00014-000-00122.jpg,DAR 209.14: 60r,DAR 00209.00014: 00060R,r
88840,MS-DAR-00209-00014-000-00121.jpg,DAR 209.14: 59v,DAR 00209.00014: 00059V,v
140071,MS-DAR-00209-00014-000-00120.jpg,DAR 209.14: 59r,DAR 00209.00014: 00059R,r
140284,MS-DAR-00209-00014-000-00119.jpg,DAR 209.14: 57-58,DAR 00209.00014: 00057-00058,
140285,MS-DAR-00209-00014-000-00118.jpg,DAR 209.14: 57-58 & 59,DAR 00209.00014: 00059,
88967,MS-DAR-00209-00014-000-00117.jpg,DAR 209.14: 56v,DAR 00209.00014: 00056v,v
88966,MS-DAR-00209-00014-000-00116.jpg,DAR 209.14: 56r,DAR 00209.00014: 00056r,r
140070,MS-DAR-00209-00014-000-00115.jpg,DAR 209.14: 55v,DAR 00209.00014: 00055V,v
19611,MS-DAR-00209-00014-000-00114.jpg,DAR 209.14: 55r,DAR 00209.00014: 00055R,r
140069,MS-DAR-00209-00014-000-00113.jpg,DAR 209.14: 54v,DAR 00209.00014: 00054V,v
34237,MS-DAR-00209-00014-000-00112.jpg,DAR 209.14: 54r,DAR 00209.00014: 00054R,r
140068,MS-DAR-00209-00014-000-00111.jpg,DAR 209.14: 53v,DAR 00209.00014: 00053V,v
88837,MS-DAR-00209-00014-000-00110.jpg,DAR 209.14: 53r,DAR 00209.00014: 00053R,r
140067,MS-DAR-00209-00014-000-00109.jpg,DAR 209.14: 52v,DAR 00209.00014: 00052V,v
88836,MS-DAR-00209-00014-000-00108.jpg,DAR 209.14: 52r,DAR 00209.00014: 00052R,r
140066,MS-DAR-00209-00014-000-00107.jpg,DAR 209.14: 51v,DAR 00209.00014: 00051V,v
88835,MS-DAR-00209-00014-000-00106.jpg,DAR 209.14: 51r,DAR 00209.00014: 00051R,r
15125,MS-DAR-00209-00014-000-00105.jpg,DAR 209.14: 50,DAR 00209.00014: 00050,
